,X,S,Y
39,0.09161794704577232,0.01716566713587342,-0.21275945118422984
40,0.13443642888683005,0.011718682679244835,-0.25011898389599485
41,0.13082273844130085,0.03834110481904773,0.5062075294379709
42,0.08986216299601411,0.06353937791655453,-0.2383234750201656
43,0.1259506641680861,0.08199064452577653,0.276881914386544
44,0.1015503583907233,0.08657490907526019,0.38770336258791543
45,0.02794290000841836,0.10542533590334138,0.21337030260005824
46,0.0974209574453399,0.05484220092477225,-0.09458262186889346
47,0.0724813386118831,0.018300245833480718,-0.044443925771454285
48,-0.07057177312241536,0.018328559907816143,0.5364127132598331
49,-0.15420797310298817,0.00023910150177117867,-0.5268612802438665
50,-0.10949062616310871,0.052325923868426154,-0.2083475666583309
51,-0.10677603326905409,0.027372312307231177,-0.3492884319068645
52,-0.09233409742854004,-0.024370223819958334,-0.7301110062931521
53,-0.08500924970928991,-0.028514133467961486,-0.28984111504315646
54,-0.04366119690893737,-0.05475406536330787,-0.4759251873430393
55,-0.045889065217224495,-0.058342037733632106,-0.05917278716180691
56,-0.05358391678044573,-0.0181920780335567,-0.22804537261789348
57,-0.13101385713425695,-0.0350516408475407,-0.48162840717658373
58,-0.10821298494210309,-0.057139418973441956,-0.3966502387281018
59,-0.1534191480075664,-0.12975272993394998,0.0594713430704073
60,-0.2318255163522596,-0.15709368403044485,-0.7919482023622187
61,-0.2584844533023813,-0.1629703358061981,-0.45566364552826755
62,-0.2941597706061067,-0.15134817941730722,-1.1033227819178202
63,-0.24161336586764007,-0.14172813837353382,-0.3097781089907782
64,-0.21195779524498032,-0.1777866179495441,-0.7489164933109688
65,-0.24953221084266253,-0.18786212196713564,0.0036538560638040285
66,-0.07665562358195396,-0.17663082646175488,-0.37885162496531166
67,-0.06442361545991389,-0.16661098938976696,-0.47406364771890086
68,-0.0740364092049599,-0.175518415697486,-0.40741328652329223
69,0.008452365787767112,-0.16981552141670458,0.4672278883988419
70,0.015177044351021962,-0.16667353400553783,0.2761215825924801
71,0.0313751307151286,-0.17755871001412793,-0.2817851990896715
72,-0.012144611755410789,-0.15040247267974047,-0.44510703147982195
73,0.03174996827930141,-0.12684963800561308,0.04237718816601416
74,0.06293054869786954,-0.11858948741584312,-0.619815589011388
75,-0.033575174052032336,-0.13728528442539573,0.5321163787655457
76,-0.05324075536963392,-0.12983828150667046,-0.5766431509479735
77,-0.08874147720898362,-0.08079817754363038,-0.5639944249143627
78,-0.16359458507327895,-0.06661774509690149,-0.3739551323932635
79,-0.20560854964133446,-0.09789017236970865,0.27039228979922236
80,-0.24172817363797336,-0.10298208962515913,-0.6506447762773813
81,-0.25706437352316963,-0.07835172007352367,-0.23865865527656088
82,-0.24566526335887057,-0.07899583476550623,-0.38540446281486873
83,-0.19865031247021048,-0.09481230798546689,-0.3645523098182667
84,-0.10423519237069201,-0.04123052153315222,0.5326730499060467
85,-0.12573268864700798,-0.08092367316229787,0.4214697317580867
86,-0.07730948986276172,-0.03458749290909079,0.24226326676929755
87,-0.08915651115834226,-0.0759350286203532,-0.030218452697310272
88,-0.08402015086015983,-0.08324097398232708,0.396893395771177
89,-0.06077920584270004,-0.05612137925644179,-0.6195649643975366
90,-0.12491159390365257,-0.06062624485529993,-0.8259559196328485
91,-0.20920465837218308,-0.06673744088717999,-0.18679081782167228
92,-0.18089014755643162,-0.04163657002941842,-0.31584565220421523
93,-0.19507193855800575,0.011117230800161186,0.167630824524291
94,-0.15026903132222677,0.03547134436522632,-0.6597945717208347
95,-0.1688473177985661,0.0021860689258353383,-0.10213586861153356
96,-0.07979429940703463,0.03270354465716246,-0.2441973886534743
97,-0.18479405058646634,0.09044969835618984,0.1070324406673021
98,-0.2364191583577535,0.0933894732738694,0.7991088759099911
99,-0.18806384923140274,0.07787761365782259,0.36807444111809134
100,-0.1863839624609165,0.03522519691046418,0.303791947204116
101,-0.13471921967424721,0.024306204180368534,-1.495647145096324
102,-0.11843698592016674,0.06050642466405571,0.3501196174843191
103,-0.09336162723197189,0.08606433746171221,-0.09596471109938089
104,-0.031055267846542445,0.13821637597578046,0.1974940098888628
105,-0.040624352348291703,0.10223604254655444,-0.22213149382302766
106,-0.00763722309834719,0.0653098724254525,-0.012414040730850492
107,-0.005068290182346627,0.08248336306239579,0.20189024616382945
108,0.07374865255213325,0.12150678497413327,0.47007324878915635
109,0.04848519228812703,0.19557917450210652,0.31256641214700726
110,-0.03583314509874211,0.20958132501014065,0.8866439768860466
111,-0.08694135359116043,0.16577796097691086,0.07873227278970167
112,-0.11187699422333669,0.16575139946860917,-0.22359300410802924
113,-0.013323562733526029,0.17729461768813684,-0.2770053122024987
114,-0.061139641140388515,0.188424150538865,0.6212113416223408
115,-0.09208789719379601,0.18152244598467904,0.2895029207116927
116,-0.11664871471438065,0.17211779722095166,0.1710814330489916
117,-0.18815925570638947,0.17189831839456585,-0.15616285211240633
118,-0.3327745190146367,0.16054246152930798,0.3407034765683141
119,-0.3019362825967429,0.10619060265192837,-0.02511513423462447
120,-0.44413686858096296,0.12746525854179044,-0.7280777884449218
121,-0.38267023046301385,0.14792763413558022,-1.0734277289528298
122,-0.41242427929655767,0.14477079138323032,-0.5163406094417604
123,-0.3907266800142594,0.11091212330625189,-0.20016128736427974
124,-0.39182058786149276,0.12197115441556208,-0.3966791167460223
125,-0.5163240504428991,0.11888300685818098,-0.048291767943717756
126,-0.49365102541589795,0.10649327552198477,-0.42161987132152345
127,-0.5053541848369211,0.08266051763166976,-0.20300729795744707
128,-0.5859587295954078,0.05689388543346824,-1.040391707059758
129,-0.567362776323258,0.08966540631042119,-0.5814725800177072
130,-0.5434992126846605,0.11485076369255762,-0.3288168176374666
131,-0.5667796246388969,0.08595855917387724,-0.16842306718199418
132,-0.573294012331756,0.1451265982456233,-1.0331598586290263
133,-0.6013495375189774,0.15887670213796107,-0.5594275237184497
134,-0.6754712067711227,0.10918729153363718,-0.6709688516948727
135,-0.629668741723409,0.09569365335278607,-0.9270799646231571
136,-0.5868352359811451,0.07336024573666468,-0.08479061531080617
137,-0.5684905461438546,0.06013603709461052,-0.35961450881952917
138,-0.5171006865528731,0.017021405256976797,-1.3162166113713667
139,-0.6023767751995492,0.008415488854950609,-1.3949283120232918
140,-0.6779410304758589,0.03550114133346065,-1.0968567009926948
141,-0.6770201863121531,0.005433824068610163,-0.4632348875122331
142,-0.6438063733602802,-0.0028948024114398146,-0.3942353330375085
143,-0.5703990262140671,0.00221218189405592,-0.6948579630627338
144,-0.5701406143606373,0.0474425878252086,-0.723247767693429
145,-0.548568946441236,0.023286830648719788,-0.9733502154748666
146,-0.541381378359868,-0.026138255164557894,-0.08086836597278446
147,-0.46078163304515674,0.04246996175738539,-0.3546811640060972
148,-0.4714610893937405,0.03916384424911823,-0.7525023990454958
149,-0.426727590367335,0.04276894072614704,-0.6483522635159058
150,-0.37856706385372496,0.04912322548456085,-1.2453854924924974
151,-0.3771650877976454,0.019495128335249717,-0.17192590346014852
152,-0.36703433744444247,0.06333612652855712,-1.2622675252682423
153,-0.35531738126346535,0.07277334839886292,-0.8513420512566918
154,-0.2595221623583568,0.06117799548219467,-0.5544087116347254
155,-0.24632907295165626,0.03780380191529108,0.06266242117836679
156,-0.27238740529356886,0.031928191867586046,-0.6555650631326873
157,-0.2679671777604741,0.029986846538199996,-0.8105637000936783
158,-0.22848823967352325,0.03791677527021138,0.060255639549148476
159,-0.28284128751324034,0.0507306848092021,-0.36542027667385424
160,-0.26506004617100387,0.02923499124175538,-0.0786246755497082
161,-0.29853917361678683,-0.0030406285537010053,0.3241880891725427
162,-0.28659966421286964,-0.032024682207641056,-0.12120297493258941
163,-0.32969716909076613,-0.017456929626518763,-0.9535696967972104
164,-0.32969977094332836,0.03439746979404325,-0.28806940294384725
165,-0.3614810741025176,0.03873131121517391,-1.1319402066519946
166,-0.28290896539171795,0.07404251745339259,-1.2609346079335855
167,-0.2712942490439961,0.1075175370438595,-0.17855615247087359
168,-0.2124796958723788,0.11477138698992904,0.4454034421751766
169,-0.18288103719842427,0.11791567535292968,0.00015606995427581982
170,-0.18987465992907634,0.07068710192430193,-0.6486151282716459
171,-0.19737737329955735,0.062026626028969634,0.1925976596831392
172,-0.22110697525085923,0.06857644816149078,0.4936865231295501
173,-0.18940799642708403,0.0965498424743895,-0.7339653232471108
174,-0.18040048343044626,0.0722165534438901,0.9107827576650032
175,-0.1549884066196304,0.07356678274218748,-0.6994859258781128
176,-0.12413214661644364,0.07351539204757426,0.20509695283606594
177,-0.138992914836622,0.04615901501489574,0.531969744755781
178,-0.12288188514373324,0.030041787337683014,-0.19877915664666937
179,-0.16664538808537763,0.006384177670463981,-0.6642739584776574
180,-0.09876406013648673,-0.0019091868096483555,0.1883301212643225
181,-0.13855185551716906,-0.04294426374534886,-0.2075252305697791
182,-0.07934269191000048,-0.009517496702229317,-0.3163785725830053
183,-0.07487606595375493,-0.02000144950270881,-1.0019011268581484
184,-0.06322890747075943,-0.005801083038600066,-0.3763092393679594
185,-0.11289905301685127,-0.09732160534384629,0.0939124702243351
186,-0.05498771645839884,-0.0827129853883901,-0.5681640079368246
187,-0.01656564098848526,-0.10411291236845928,0.1368955491061526
188,-0.08540937845068214,-0.028362060737117806,-0.06793950562535984
189,-0.045278685202326974,-0.06395207106276117,-0.1301605282661392
190,-0.12640654389221245,-0.09676818669796239,-0.298899590198085
191,-0.07649470804094877,-0.08364569700676946,-1.1891858266077926
192,-0.0580654723555841,-0.08628811966953805,-0.8444619336774248
193,0.033353732046948775,-0.09523380779465274,-0.12910255731627363
194,0.004326021712001804,-0.0887515368291972,-0.83792676277064
195,-0.06977912732581767,-0.10155601947907393,-0.23833849238673713
196,-0.061552637187351766,-0.061800678243264906,-0.1778210841779384
197,-0.09181944567892336,-0.02473930666705032,-0.9883275172652682
198,-0.06422422439510297,-0.012858669087036798,0.07380368076511502
199,-0.05713909454122501,0.02716874337175705,0.34586748862919947
200,-0.03163934491756318,0.009566954098677943,0.4325446861477547
201,-0.0018501270102033451,0.012799810321372493,-0.5781799838362096
202,-0.035790434903210155,0.07275651685484369,0.2759010905435786
203,0.01276497958964734,0.032904358069245396,-0.21066767914210038
204,0.05995929109030346,0.010693969243962334,0.4841702599714362
205,0.0540638150059341,0.006646728654521913,-0.13178677199791544
206,0.07167731879485109,0.0026559465983782837,0.22113792354573217
207,0.11627980238816442,-0.006669931368152554,-0.16983577890369
208,0.16501012922557623,0.05800005876728778,0.5375813669431896
209,0.15279956341223175,0.019907229307949997,-0.3435607623760373
210,0.1496799150816906,0.05815097105830004,0.7102867595879543
211,0.12961082648638522,0.06529539821786426,0.024384826662311593
212,0.1403917875619064,0.09901254553207074,0.7285962386164802
213,0.1577814604891635,0.11927399633822726,0.15211757544598375
214,0.21677087723098468,0.11005349095037568,0.2935324723116529
215,0.17740732275214247,0.10438167046088424,-0.07803995072724051
216,0.24621132733192352,0.13161946050239523,-0.2786808747509838
217,0.19047348116472076,0.1265814566731003,-0.26383114302405913
218,0.19534095254031503,0.07047145194078457,0.9530766377753361
219,0.29126249515742675,0.0680350883832532,-0.0584381132333297
220,0.30413421905007415,0.056780425365135515,1.0294626941783351
221,0.23877462231315874,0.04786075117327178,1.3825921419598504
222,0.23642683005039136,0.09513599918906765,0.6982480283841415
223,0.21655524003618268,0.1189725145036619,0.31824103059746256
224,0.2004699982025091,0.060980367704061254,0.14501145471010873
225,0.18946946534214854,0.04579834904690955,0.6875218747664105
226,0.16639939333960552,0.04043160537336023,0.12265783904908546
227,0.1686625979432205,0.04645240248638814,0.07693929798707502
228,0.28421276297614384,0.03132400207918436,-0.3178844155630404
229,0.23714742571622113,0.07571736187563338,0.00867241609756203
230,0.2498883382354905,0.0753487543972504,1.0740270366373479
231,0.2895732145459229,0.06338403983311564,0.1427168186195125
232,0.31974387672070953,0.09297340475032977,0.9991858452115832
233,0.34932135618290133,0.08215592344834435,1.0680352714350057
234,0.34379814567292205,0.08846974974280346,0.1804993138724763
235,0.30491610370776845,0.07358406161082674,0.6381169967577178
236,0.3068958891544763,0.04328524824015555,-0.4284461004207164
237,0.27977240272763554,0.0676736106486415,0.6480692350099428
238,0.30541927333543983,0.10245850059428721,1.6604154449284643
239,0.29184703496854103,0.13105500129991504,0.5180229359142576
240,0.26978357706308603,0.11726749890402226,0.5845406656994823
241,0.2887432043049902,0.12568615171385206,0.2882972501782252
242,0.26824388807890875,0.14343121165586473,0.28200359891384086
243,0.29428854599224225,0.13777043522572066,0.7625126738995198
244,0.3466833341454841,0.131599254286885,0.11943860690023117
245,0.4254087945759323,0.12267020687525725,0.8180495600869719
246,0.43898271745663386,0.11001717462312056,0.49648845428118743
247,0.46939696230877453,0.11776553537123116,-0.0653514886007146
248,0.4397240346383543,0.11036984039656152,0.7700620511321032
249,0.4359493507020933,0.12890688832975478,0.42411121009332375
250,0.43378373371634,0.1339950873177118,-0.049537013898388826
251,0.45472069604756493,0.17317309391541919,-0.16479710520992885
252,0.4647796987982801,0.1326750741529749,0.517224781063178
253,0.43798557257639353,0.14263419456862828,-0.07221238399095353
254,0.5088083709142114,0.11694741400289208,-0.14718138836353623
255,0.5478693668154796,0.12348204319824294,1.6277581699257082
256,0.5107536590138384,0.0643530458190116,0.7845875290103457
257,0.621689340146851,0.0919918098552796,-0.2570310630403868
258,0.6350858347359633,0.11990241297796159,0.540741413686702
259,0.6760545808275973,0.13180748119440533,1.0616637276915968
260,0.7289854670467111,0.1350392764542647,0.7872239641668602
261,0.815980865512398,0.1664860251003279,1.0081195382423056
262,0.8459637160034277,0.13411979741106578,0.8789381519329712
263,0.8379841570717885,0.16590853297369207,1.2850902989758832
264,0.82675850540577,0.1504958793250058,0.9741075535038155
265,0.9043908410432635,0.22425455166290575,1.6669218840933113
266,0.8417388384848712,0.21621297369048312,1.5563758791804074
267,0.9149338772421299,0.21019392722884375,1.4637415388452628
268,0.9475639890000425,0.23222293877329023,1.4630736046263966
269,0.9283326520536059,0.28234718590871505,1.5268715641215862
270,0.9356715103819052,0.28666979645438845,1.3156160973101572
271,0.9455544159337327,0.3214049187878926,1.79906034492416
272,1.0063578731107732,0.27928828466228467,1.4371223118404248
273,0.991524653552712,0.23800777065907266,1.2031464271149062
274,1.0134434255582765,0.24302435003840261,0.4726309091584875
275,0.937167184376994,0.2362686524953429,1.0822878898707409
276,0.9961609022015462,0.28314708066230276,0.99368839513553
277,0.9154593521026887,0.21062750154013382,1.1957635356959424
278,0.8322274567047041,0.2301282896377499,1.33075423881554
279,0.9546455475190652,0.19253922971402085,1.0083987799494223
280,0.9265139162294713,0.17003462656206342,1.7741338138614953
281,1.0327452949702107,0.16724300875448472,0.8378315074469174
282,0.9945091321220594,0.20581812672226563,1.2483183354983427
283,0.9502637868026849,0.2613439448955708,2.056413608964145
284,1.0688332918912016,0.30169247133113863,1.4970637260993074
285,1.1318529572465823,0.26368180983059886,1.480543334407321
286,1.0113367851428166,0.2430465222016138,1.53462611734744
287,1.0552055301104282,0.26050737988309847,1.5835314150607318
288,1.0183037097587821,0.28181323936713265,1.607903657609628
289,0.9710987009607484,0.3217538414139834,1.7105083791206408
290,0.9923775612382318,0.35405690464490625,1.462638904370939
291,0.9477095911634614,0.3752697205942246,1.0078328058920434
292,0.9267684514564476,0.33767984955954,1.1386279232245924
293,0.8665737295196442,0.390095920914843,1.4534713871853555
294,0.8895652571585946,0.3937698281040176,1.089192809995553
295,0.8832232029715302,0.41722506152511,1.6807152223174435
296,0.8344630454598576,0.3953096538628867,1.5022781012071913
297,0.8626486913628819,0.37132616844170824,2.1345273329041934
298,0.944859478222928,0.3643981355711534,0.9480476291648114
299,0.9354716026016846,0.35204481863730924,1.3751034835135678
300,0.9334576674835819,0.32351737568458083,0.933840323388971
301,0.9345317105409745,0.25866495852824156,1.240498663677458
302,0.8909147890456375,0.2764228414654997,1.5033321397160877
303,0.8726345397442579,0.26657172584731975,1.5162622835513435
304,0.7644441427020463,0.2732985749353854,1.490414806030531
305,0.7636849536656465,0.22188485157152982,0.49110556856442894
306,0.7262145448273558,0.235630346778325,0.6746924329704662
307,0.7755866595982164,0.2620001436878992,0.36533488252632607
308,0.7934110548090656,0.31274563844200076,0.7580913453102196
309,0.8769893073433671,0.31464611034868184,1.729074435494112
310,0.8182166431976203,0.34338688855431176,1.5239863513923737
311,0.8890422651260381,0.33411453858054757,1.5144073233999418
312,0.7827146997868206,0.3262817861873544,1.5434333303543395
313,0.7992784130886439,0.3421846607839436,0.7654152340861781
314,0.8157346153550735,0.3785337028352547,0.6972355141314275
315,0.7485568008821805,0.3544807423460978,0.4341942861120295
316,0.8544925424358965,0.3498989181402815,0.5657051847400704
317,0.799282354349554,0.3661642407468898,1.361854001203648
318,0.8374580660113068,0.3694344368027409,1.2926175074475583
319,0.7537536710810964,0.3804455401487361,0.389643181627648
320,0.8499828749987942,0.3491039327836838,1.7611507441356202
321,0.9424459089554174,0.3477975962006643,0.9503579510933517
322,0.9869279026994895,0.438598329121077,1.404356981626753
323,0.8630662305769771,0.46871835212588714,1.8745083628521475
324,0.8402340132877426,0.486263701290999,0.859201492348743
325,0.8615259082558377,0.4595505634316488,0.634711283837732
326,0.9016585632421695,0.4290423663046381,0.7592707183626414
327,0.9299806109597152,0.45361700964803586,1.7496518331072926
328,0.9782436616339489,0.4414482763191694,1.4703126653107825
329,0.9700906166612011,0.45880869175611727,2.0031076267515333
330,1.0117944322306351,0.45237732633654004,1.2769862178207865
331,1.0713808733352006,0.4637623351093816,1.6625068265232028
332,1.0340362864833814,0.49238311568764204,2.1136277214532164
333,1.0103240865193455,0.5028579714502182,0.9395620313865737
334,0.969584320981286,0.547882973967566,0.7790723883809695
335,0.8860314857597564,0.5078762771009756,1.5153879039640248
336,0.8571583780552415,0.4945893089195937,1.2569236429791253
337,0.8925569582487858,0.500333475923134,0.8455874629921167
338,1.0422860360867723,0.5029393668061838,1.8143996120329826
339,1.1094336513183445,0.5117708014159267,1.896227337743257
340,1.127931118628941,0.5084143427921543,1.220309785817316
341,1.0937994777213453,0.5171001180344127,1.148932125131934
342,1.0089016864857379,0.609070400171629,1.1045515304140647
343,0.9969573890242214,0.5629190972331252,1.739577620527721
344,0.951780352558351,0.5728332767831736,2.0214150260154
345,0.9432299952242593,0.5576687670645585,1.8041139462442255
346,0.9734735088361857,0.5628982072919977,1.4959016712398552
347,1.0025675429041736,0.5511035195020451,1.49430881009461
348,0.9017941372511846,0.5046656307992291,1.269278407268902
349,0.8795241890944032,0.4853344328107153,1.230609873030612
350,0.9475877083107447,0.4644659666607336,1.4338407029768119
351,0.9847974557244525,0.42583960358271533,1.473806989872073
352,0.9514275976501265,0.4504520563045057,1.411001683479716
353,0.9526850757425771,0.3960933457239948,1.0435524685269308
354,0.9832687642047999,0.4052253842161432,2.27891382452463
355,0.9812459875149051,0.4349970286969832,1.5629949817815059
356,1.0307527902700846,0.45602393084624593,1.8663302428105824
357,1.0127644540152814,0.4597378363094323,1.0925703187488935
358,1.035755906340346,0.48670530077235097,1.9013386178855474
359,0.9980254757989078,0.5017101139603624,1.061292552669908
360,1.0731097788993578,0.5186437458268867,1.8630936574858497
361,1.1262240274264237,0.5598423229352332,1.4703776861812166
362,1.1222985523155662,0.5359303565776419,1.9261605995704494
363,1.1156568794688504,0.550162031949091,1.0112071152530322
364,1.0573006118489932,0.5064700323807425,2.0349463604024693
365,1.1557188312395201,0.5066971963660618,0.8550910232903104
366,1.1841274832150832,0.5239510528337039,2.179861260693302
367,1.2553570187564764,0.5197261198820486,2.2798543351764877
368,1.213118001584785,0.5248778132763906,1.722274801878
369,1.209907934717294,0.5120876648665417,1.6344441986971772
370,1.2440442975289825,0.5202476638627205,2.028912380227871
371,1.264265399387339,0.5224503839547434,2.428041312798075
372,1.275983533143394,0.529421625401385,1.96791122459271
373,1.2520600208408563,0.5470065485071645,0.4583505497211362
374,1.1805031701102018,0.5662878050871922,1.7656392940221104
375,1.2306628154512502,0.5657124055060685,2.777039352848727
376,1.1505075945437755,0.5776264335682639,1.4876698576492084
377,1.1255411985606465,0.5619538187891897,0.7856151755697126
378,1.1017784986250916,0.5775578885852614,1.2246267221572573
379,1.0149549140636083,0.5843036623489893,2.079734951114589
380,1.007165546670894,0.5791972269311207,2.26899697716404
381,0.9495107108622551,0.5434017888368882,1.995519819099898
382,0.954231471866948,0.5515994709960127,1.8919674025560884
383,0.9742924762507952,0.5740752601336978,1.668093724361322
384,1.0198302395372265,0.5681529362898566,1.8214390536726996
385,1.087743147654988,0.545004752471294,1.2178009956771316
386,1.0513237848095547,0.555232889946445,0.5887489787705065
387,1.0607924948741998,0.5649555058449148,2.0669302597965378
388,1.0699836363786308,0.5687708405980094,2.089139474472435
389,1.1155464012459348,0.6030432496838135,2.0682095460863983
390,1.1377712247526381,0.6252791712852633,1.7432800656959957
391,1.1637263057963,0.606232170135251,1.2140105303534474
392,1.2457678770800205,0.6154471213869098,1.7622650774063249
393,1.1737660948616457,0.6252517900159013,2.465804424194688
394,1.169414933043559,0.6261318804054612,1.1842892508299745
395,1.224716281573203,0.6309691853130257,1.9148473134711832
396,1.1890091807728465,0.627669032184719,1.590446898003965
397,1.1543589007418245,0.6541954537778429,1.8871776903014261
398,1.1899741721179657,0.6623067342609199,1.3107530782929504
399,1.1934861444712181,0.6419989917381391,1.8736384011236205
400,1.1905055173364165,0.6786260184993445,1.3518895947104825
401,1.1759080185608939,0.6511524677182033,2.2168661243082632
402,1.1385388308202868,0.6447769382080958,1.775678329303715
403,1.1078997588813277,0.6417553087746114,1.1073267324242586
404,1.0776017106324864,0.6381572716643461,1.4134502834473726
405,1.0366575751898548,0.6187996841360139,1.977305201971048
406,1.0734649347376468,0.6727196839079417,1.9278464565226112
407,1.0877924559360546,0.6734439384213633,1.9585998817149213
408,1.1635059439929538,0.6237181321267049,1.779090730579306
409,1.1390421807788744,0.6199817804545944,0.8964554691641765
410,1.1541326018629492,0.6106346836590955,2.551888017973704
411,1.1823880593995324,0.6073533284286616,2.5385183850497217
412,1.163722108525147,0.609283290147604,1.5714211993821252
413,1.1882930191346701,0.6219260000630472,2.7274508735374847
414,1.211108555904242,0.5953383958496312,1.8900786289214733
415,1.1404761946574435,0.548906607081576,1.960987061252354
416,1.1380732788564476,0.6210477959877808,1.813503746943266
417,1.2517408051426222,0.618809830675719,1.859083178757407
418,1.3009714366700256,0.5995423683891861,2.3777136735005127
419,1.2952392576257012,0.5866041200084942,1.9073380446808803
420,1.2748766797168916,0.5466962766454911,1.4065999262670577
421,1.3370600436392222,0.5218606603671514,1.558752269861003
422,1.214057711512378,0.6048661528917295,1.8136092211225505
423,1.149233217142755,0.6039187786503146,1.6424205584881804
424,1.1866182895174853,0.6185369088976592,2.057496170759765
425,1.1811945365889625,0.5998830265212308,1.5429663345985951
426,1.0694954024994225,0.5815430647458155,0.9661396885230761
427,1.0814822272399482,0.4864972930540651,1.7178098061836642
428,1.1800484468669203,0.4584619792061694,1.4264969929166347
429,1.0800652796279322,0.44197293051574815,0.6221546459784423
430,1.1529563480619103,0.47429678802997743,1.4427780626840683
431,1.1073792971610745,0.43072211765922463,1.0884608612097912
432,1.1468620766914208,0.4485999001181889,2.1453977882022306
433,1.1659805938778809,0.4921701000624759,1.7433655778287103
434,1.1723210349937054,0.47328809054674675,2.065018391927536
435,1.2370651843807474,0.4818156480544982,1.3211664408242179
436,1.3047500240715468,0.5032078743369872,2.0011369839035122
437,1.2423530463499586,0.4845182942247082,2.520494782659041
438,1.2874727246812836,0.4711220764778928,0.9265847241379285
439,1.3756245800964004,0.4520403963265668,1.3816363464976675
440,1.4113960865301465,0.4145324864433565,1.9493967091717184
441,1.3544768098347022,0.4212726033963794,1.7651769247717406
442,1.360511931681157,0.44387952460501423,1.941659458154082
443,1.3467993194944987,0.44943476945958133,1.8998476399448476
444,1.385028293548301,0.4776466698989212,2.85692685124479
445,1.3775206651555656,0.5142839323556014,0.9961526765555139
446,1.362379294715688,0.5240252755406682,2.1532028111868784
447,1.33514834930402,0.5239157512233602,1.9893901542403163
448,1.386508394942439,0.5286808930707955,1.8262388733242878
449,1.4665679865957495,0.4794556424941443,1.684570893416883
450,1.4856467712017039,0.4974739744690428,2.581325815765865
451,1.52594786419203,0.5528596923534859,1.369457770109867
452,1.4778978197073651,0.535578469761966,2.3409536252873653
453,1.5056964407695264,0.6037964348849998,1.7409004700618889
454,1.5167198560899722,0.5955593559118316,0.9620426817346741
455,1.455572418455481,0.568659474686586,2.4843021809411825
456,1.386718434017664,0.5349508883483456,1.889623963296943
457,1.4397303893554654,0.5805902365398102,2.1088706274203934
458,1.5001082013718996,0.5700273025694715,3.0222605669208984
459,1.446647816948589,0.5947908786127198,1.817073973248473
460,1.522488377827837,0.6295822216701105,2.264647978159808
461,1.5853475342981684,0.6544666389296674,1.721077802410595
462,1.6245606437333115,0.666873992451335,2.0238270323520746
463,1.590993646147288,0.7051954137021716,1.7982548604347044
464,1.5737159492519557,0.7100126508238707,1.7827955755309852
465,1.6040707029405414,0.7079975698242398,2.005470947942411
466,1.5833605646444036,0.7488447664575087,1.9378618174395816
467,1.591277301593974,0.7475532494666608,2.7384309679134518
468,1.563025624058245,0.7774268186113201,2.1573600867499843
469,1.5910267051723386,0.7693494428637325,2.3677989497129395
470,1.6925804731063847,0.7632801469299804,2.154626209303907
471,1.665307551871392,0.7585320416312593,2.73583716512279
472,1.6506799931779246,0.7875559646401096,2.8107218870318986
473,1.6506554351665965,0.8355824687773981,1.8616847381874582
